annual_inc,emp_title,verification_status,address,application_type,dti,loan_amnt,installment,loan_status,pan_match,aadhaar_name_match,address_match,employer_match,salary_itr_match,bank_salary_match,metadata_suspicious,edited_in_photoshop,ocr_confidence,income_difference_pct,is_document_fraud
28454.0,Caregiver,Source Verified,"62358 Hoover Motorway
New April, AZ 29597",INDIVIDUAL,16.07,11925.0,319.2,Fully Paid,0,1,1,1,1,1,0,0,85.56,,1
65000.0,customer solution,Source Verified,"4578 Vargas Pines Suite 795
Maryfort, WY 11650",INDIVIDUAL,8.09,10000.0,351.53,Charged Off,1,1,1,1,1,1,0,0,75.17,12.35,0
92000.0,Surgical buyer,Not Verified,"091 Rachel Harbors Suite 736
Shawview, IL 86630",INDIVIDUAL,14.54,24000.0,558.32,Charged Off,1,1,1,1,1,1,0,0,84.3,26.56,0
100000.0,Fianancial Service Professional,Source Verified,"846 Olivia Parks Suite 681
Latoyafort, MA 48052",INDIVIDUAL,11.34,12975.0,447.5,Fully Paid,0,1,1,1,0,1,0,0,95.98,45.22,1
290000.0,Vice President,Source Verified,"979 Michelle Way Suite 616
Carolynshire, NE 86630",INDIVIDUAL,19.49,28000.0,670.69,Charged Off,1,1,1,1,1,1,0,0,92.38,41.31,0
115000.0,Compliance Officer,Verified,"66216 William Avenue Apt. 726
Watkinsstad, VA 11650",INDIVIDUAL,29.02,24000.0,566.56,Charged Off,1,1,1,1,0,1,0,0,85.1,4.22,0
90000.0,Sr Transportation Supervisior,Verified,"1286 Henderson Unions Suite 734
Nicoleland, DE 93700",INDIVIDUAL,28.85,30000.0,1069.44,Charged Off,1,1,1,1,1,1,0,0,73.76,,0
205000.0,Empowered Careers,Source Verified,"9044 Thomas Extensions Suite 446
Johnshire, ME 70466",INDIVIDUAL,7.95,20000.0,635.07,Fully Paid,1,1,1,1,1,1,1,0,70.7,24.57,0
55200.0,Indian River Medical Center,Verified,"536 Lewis Locks
Lake Jessica, LA 48052",INDIVIDUAL,23.3,25975.0,466.04,Charged Off,1,1,1,1,1,1,0,0,72.02,32.87,0
48000.0,Custodial supervisor,Verified,"583 Jeffrey Brooks
New Shawn, VA 22690",INDIVIDUAL,30.18,10000.0,349.65,Fully Paid,1,1,1,1,1,1,0,0,92.51,29.35,0
58000.0,CT Technologist,Not Verified,"8511 Jackson Knoll
South Kristybury, OR 93700",INDIVIDUAL,19.78,12000.0,406.24,Charged Off,1,1,1,0,1,1,0,0,91.13,10.16,0
94000.0,Director of Cardiopulmonary Services,Source Verified,"11670 Manning Lake Apt. 435
Boydchester, OR 29597",INDIVIDUAL,16.76,32000.0,828.69,Fully Paid,1,1,1,1,1,1,0,0,92.38,,0
38000.0,dept manager,Verified,"47056 Christina Freeway Apt. 500
East Shelia, DE 30723",INDIVIDUAL,20.88,11400.0,429.44,Fully Paid,1,1,1,1,1,1,0,0,79.22,39.47,0
97000.0,Trooper,Source Verified,"89096 Johnny Mountain Suite 643
North Cynthia, AR 48052",INDIVIDUAL,13.66,35000.0,995.34,Fully Paid,1,1,1,1,1,0,1,0,72.7,9.67,0
56000.0,Billing Manager,Not Verified,"809 Boyd Drives Apt. 671
Matthewhaven, MI 70466",INDIVIDUAL,30.8,9300.0,343.4,Charged Off,0,1,1,1,1,1,0,0,91.43,31.76,0
63000.0,Transcription Services Manager,Verified,"Unit 8545 Box 2243
DPO AA 30723",INDIVIDUAL,32.74,10000.0,338.54,Fully Paid,1,0,1,1,1,1,0,0,97.67,2.53,0
63880.0,City of Philadelphia,Not Verified,"9240 Mays Forks
Riveraland, CA 48052",INDIVIDUAL,28.07,8000.0,266.18,Fully Paid,1,1,1,1,1,1,0,0,83.57,22.67,0
62000.0,Agent,Source Verified,"314 Joshua Glens Apt. 965
Yolandachester, PA 00813",INDIVIDUAL,13.51,12375.0,432.69,Fully Paid,1,1,1,0,1,1,0,0,92.93,10.01,0
28000.0,Home Depot,Source Verified,"519 Klein Courts
West Melody, WI 48052",INDIVIDUAL,23.57,7500.0,264.76,Fully Paid,0,1,1,0,1,1,0,1,91.84,17.88,1
47500.0,Cash processor specialist,Source Verified,"3541 Daugherty Extension Suite 957
Lake Larryburgh, VA 00813",INDIVIDUAL,9.4,6000.0,191.28,Fully Paid,1,1,1,1,1,1,0,0,95.61,11.36,0
65000.0,HR Generalist II,Source Verified,"90168 Pena Well Suite 018
Lake Patricia, ME 30723",INDIVIDUAL,25.92,29175.0,765.19,Fully Paid,1,1,1,1,1,1,0,0,70.85,16.56,0
120000.0,FirstHealth of the Carolinas,Source Verified,"4712 Collins Loaf
South Christinahaven, MD 70466",INDIVIDUAL,23.12,12000.0,383.0,Fully Paid,1,1,1,1,1,1,0,0,98.66,1.9,0
51168.0,JCPenney Corporate Office,Verified,"919 Tina Coves Suite 755
Rogerburgh, DC 70466",INDIVIDUAL,23.85,15500.0,507.38,Fully Paid,1,1,0,1,1,1,0,0,95.96,42.62,0
65000.0,Micros Systems Inc,Not Verified,"200 Gordon Vista
Rhodeschester, CT 30723",INDIVIDUAL,19.79,13000.0,446.4,Fully Paid,1,1,1,1,1,1,0,0,96.29,4.87,0
50000.0,Avery Dennison,Not Verified,"Unit 0220 Box 3315
DPO AP 00813",INDIVIDUAL,3.46,10000.0,326.16,Fully Paid,1,1,1,0,1,1,0,0,99.89,4.52,0
102000.0,Penmark Management LLC.,Verified,"64676 Deborah Oval
Prattside, UT 29597",INDIVIDUAL,9.64,15000.0,514.27,Fully Paid,1,1,1,1,1,1,0,0,89.18,31.49,0
30067.2,horizon incorp,Not Verified,"Unit 0284 Box 5664
DPO AE 93700",INDIVIDUAL,22.59,10750.0,360.56,Charged Off,1,1,1,1,1,1,0,0,72.45,38.77,0
44000.0,LVN,Source Verified,"20806 Johnson Gateway Apt. 752
Maldonadoville, MD 70466",INDIVIDUAL,20.68,14025.0,407.56,Fully Paid,1,0,1,1,1,1,0,1,94.68,49.9,1
45000.0,Emergency Room Technician,Source Verified,"PSC 9047, Box 2748
APO AA 48052",INDIVIDUAL,6.53,8000.0,267.6,Fully Paid,1,0,1,1,0,1,0,0,74.05,32.08,0
48000.0,wastewater maintnance,Source Verified,"PSC 9184, Box 5720
APO AA 70466",INDIVIDUAL,19.4,10000.0,274.49,Charged Off,1,0,1,1,0,1,0,0,92.14,28.88,0
102000.0,DFW Airport Police,Verified,"41734 Ramirez Well Apt. 505
Markburgh, MO 30723",INDIVIDUAL,23.41,10000.0,231.65,Fully Paid,1,1,1,1,1,1,0,0,82.72,46.85,0
50000.0,Sr. Risk Coordinator,Source Verified,"919 Michelle Ridges
South Saraville, MD 30723",INDIVIDUAL,15.2,10000.0,309.97,Fully Paid,1,1,1,1,1,1,0,0,70.2,27.9,0
64000.0,Ardsley Schools,Verified,"75813 Young Motorway Suite 053
Port Anthonyborough, TN 11650",INDIVIDUAL,14.49,25000.0,590.17,Charged Off,1,1,1,1,1,1,0,0,83.07,38.6,0
27852.0,PIONEER BALLON COMPANY,Source Verified,"313 Brian Avenue
North Amyfurt, VA 48052",INDIVIDUAL,21.33,11000.0,347.2,Charged Off,1,1,1,1,1,1,0,0,93.9,32.88,0
152000.0,Executive Director,Not Verified,"379 Kelsey Springs
Wrightville, GA 05113",INDIVIDUAL,18.98,12000.0,377.09,Fully Paid,1,1,1,1,1,1,0,0,72.62,18.0,0
47000.0,Customer Service Rep,Verified,"USNV Velasquez
FPO AE 22690",INDIVIDUAL,6.56,1300.0,45.46,Fully Paid,1,1,1,1,1,1,0,0,70.07,11.06,0
70000.0,Service Tech,Source Verified,"3220 Vickie Estates
New Elizabeth, AK 00813",INDIVIDUAL,14.06,8400.0,274.97,Fully Paid,1,1,1,1,1,0,0,0,83.58,32.05,0
42000.0,ADMIN,Source Verified,"3660 Pace Ridges Suite 585
Jamesville, TX 22690",INDIVIDUAL,16.94,2100.0,70.45,Fully Paid,1,1,1,1,1,1,0,0,70.04,14.51,0
114000.0,Angels of Care Pediatric Home Health,Not Verified,"USNV Carson
FPO AA 29597",INDIVIDUAL,10.94,18000.0,590.5,Fully Paid,1,1,1,1,1,0,0,0,98.04,20.67,1
96000.0,Oracle DBA,Source Verified,"205 Brown Dam Apt. 090
Howeburgh, RI 22690",INDIVIDUAL,13.46,28000.0,961.2,Fully Paid,1,1,1,1,1,1,1,0,94.75,26.9,0
115000.0,researcher,Source Verified,"PSC 8023, Box 3594
APO AE 30723",INDIVIDUAL,12.87,10000.0,340.18,Fully Paid,1,1,1,1,1,1,0,0,88.9,40.38,0
47000.0,coffee  repair tec,Not Verified,"906 Brandon Islands Suite 350
North Shawnchester, VA 70466",INDIVIDUAL,24.95,9000.0,276.58,Charged Off,1,1,1,1,1,1,0,0,70.52,9.8,0
100000.0,El Paso Corporation,Verified,"81368 Robert Turnpike
Johnview, FL 05113",INDIVIDUAL,10.0,9350.0,290.89,Fully Paid,1,1,1,1,1,0,0,0,87.09,19.86,0
155000.0,VP National Managed Assets Manager,Verified,"246 Hernandez Lights Apt. 324
Lake Connieville, DC 00813",INDIVIDUAL,18.66,25000.0,710.96,Fully Paid,0,1,1,0,1,1,0,0,90.13,31.35,0
115000.0,Water Conservation Manager,Not Verified,"642 Turner Villages Apt. 067
Blakefurt, ND 05113",INDIVIDUAL,10.63,13000.0,425.55,Fully Paid,1,1,1,1,0,1,0,0,87.62,46.33,0
32000.0,Police Officer,Not Verified,"990 Pace Union
Michaelside, OK 93700",INDIVIDUAL,38.03,10000.0,248.48,Charged Off,1,1,1,1,0,1,0,0,98.41,3.66,0
96000.0,City of San Antonio,Verified,"385 Michael Track Apt. 286
New Elizabeth, IL 00813",INDIVIDUAL,23.82,16000.0,428.28,Fully Paid,1,1,1,1,1,1,0,0,94.94,24.26,0
63000.0,Laborer ,Verified,"5495 Carl Freeway Apt. 371
South Susan, AR 11650",INDIVIDUAL,33.73,8000.0,288.66,Charged Off,1,1,1,1,1,1,0,0,80.95,8.39,0
91000.0,Staples,Verified,"6360 Rachel Light Suite 165
West Juliehaven, OH 29597",INDIVIDUAL,25.13,2000.0,68.35,Fully Paid,1,1,1,1,1,1,0,0,90.84,2.88,0
44000.0,Senior Administrative Assistant,Source Verified,"PSC 3809, Box 5571
APO AP 30723",INDIVIDUAL,16.45,7375.0,265.04,Fully Paid,1,1,1,1,0,1,0,0,83.83,23.52,0
88000.0,NAFTA Office,Source Verified,"457 Madison Station
South Terri, WV 22690",INDIVIDUAL,10.92,13200.0,477.15,Fully Paid,1,0,1,1,1,1,0,0,97.85,,0
16800.0,Delta air lines,Not Verified,"2018 Hutchinson Streets
New Rachel, MT 29597",INDIVIDUAL,3.57,5000.0,154.21,Fully Paid,1,1,1,1,1,1,0,0,88.54,32.96,0
220000.0,Morgan Stanley,Verified,"0095 Brown Coves Suite 952
Lake Toddberg, SC 48052",INDIVIDUAL,1.32,12000.0,373.94,Fully Paid,1,1,1,1,1,1,0,0,87.46,11.63,0
95500.0,Network Implementation Engineer ,Not Verified,"5655 Timothy Fork
Pattontown, CO 00813",INDIVIDUAL,26.83,15000.0,482.25,Fully Paid,1,0,0,1,1,0,0,0,85.02,5.91,1
125000.0,Auto Financial Group,Not Verified,"1759 Anthony Course Suite 710
Carlsonport, MA 00813",INDIVIDUAL,13.0,18000.0,552.67,Fully Paid,1,1,1,1,1,1,0,0,81.33,29.01,0
200000.0,Principal Program Manager,Verified,"45374 Anderson Coves Suite 416
Port Amber, VA 29597",INDIVIDUAL,33.75,30000.0,862.87,Fully Paid,1,1,1,1,1,1,0,0,74.44,43.5,0
60000.0,Respiratory Therapy Supervisor,Source Verified,"4204 Smith Hollow
New John, AZ 22690",INDIVIDUAL,30.52,16000.0,539.03,Fully Paid,1,1,1,1,1,1,0,0,78.22,41.48,0
58000.0,Graphic Designer,Source Verified,"3928 Baker Hollow Suite 587
West Sylviafurt, UT 70466",INDIVIDUAL,11.09,10000.0,317.54,Fully Paid,1,1,1,0,1,1,0,0,79.98,13.71,0
60000.0,Director of rehab,Not Verified,"9411 Ortiz Fort Suite 371
Danabury, AK 48052",INDIVIDUAL,24.04,4800.0,147.1,Fully Paid,1,1,1,1,1,1,0,0,74.62,8.94,0
75000.0,Office Manager,Not Verified,"PSC 4243, Box 4037
APO AA 22690",INDIVIDUAL,8.62,8000.0,250.29,Fully Paid,1,1,1,1,1,1,0,0,94.38,45.09,0
35000.0,hot kitchen,Not Verified,"442 Dennis Stream
Randallhaven, KY 29597",INDIVIDUAL,5.55,12000.0,404.97,Fully Paid,1,1,0,1,1,1,0,0,70.07,23.86,0
125000.0,"HCL America, INC",Verified,"31896 Dylan Center Apt. 592
East Katherinehaven, DC 48052",INDIVIDUAL,26.82,21000.0,708.69,Fully Paid,1,1,1,1,1,0,0,0,97.47,49.22,1
30000.0,Insurance and Contract Ass.,Not Verified,"936 Perez Mountain
Kathybury, NY 22690",INDIVIDUAL,24.64,13200.0,393.66,Charged Off,1,1,1,1,1,1,0,0,73.85,47.83,0
37000.0,Human Resources Specialist,Source Verified,"3552 Newton Plaza
New Johnside, MD 22690",INDIVIDUAL,23.18,5500.0,190.61,Fully Paid,1,1,1,1,1,1,0,0,71.53,18.88,0
57500.0,Lockheed Martin,Verified,"017 Lewis Throughway Apt. 941
East Corey, OR 30723",INDIVIDUAL,22.16,16000.0,225.88,Fully Paid,1,0,0,1,1,0,0,0,99.86,46.11,1
36000.0,CDL Driver/Equipment Operator,Verified,"USNS Le
FPO AP 22690",INDIVIDUAL,18.6,5600.0,184.64,Fully Paid,1,1,0,0,1,0,0,0,99.99,9.23,1
85000.0,Compupay Inc,Verified,"154 Mitchell Junctions
South Ethan, TX 05113",INDIVIDUAL,9.66,26400.0,583.4,Fully Paid,1,1,1,1,1,1,0,1,75.75,11.28,0
120000.0,Owner,Source Verified,"2714 Boyd Passage Apt. 563
West James, IN 70466",INDIVIDUAL,28.43,26875.0,591.46,Charged Off,1,1,1,1,0,1,0,0,74.01,33.17,0
58000.0,Branch manager,Not Verified,"935 Diane Plain
West Joseph, AR 30723",INDIVIDUAL,16.16,12000.0,375.49,Fully Paid,1,1,1,1,1,1,0,1,75.93,29.18,0
70000.0,preloader,Source Verified,"04860 Cochran Pike Suite 472
Charlesfurt, MN 29597",INDIVIDUAL,17.38,8000.0,261.88,Fully Paid,1,1,1,1,1,1,0,0,85.34,2.51,1
68100.0,University of California,Source Verified,"0066 Dennis Ways
Lake Shirleymouth, ID 05113",INDIVIDUAL,3.3,2000.0,63.51,Fully Paid,1,1,1,1,1,1,0,0,79.64,,0
38000.0,accountant,Source Verified,"2052 Glenn Hill Apt. 953
East Steven, HI 22690",INDIVIDUAL,13.87,13600.0,356.7,Charged Off,1,1,1,1,1,0,0,0,80.09,46.84,1
75000.0,ENCOA,Not Verified,"174 Gonzalez Run Apt. 483
South Mary, NC 05113",INDIVIDUAL,6.75,14000.0,438.07,Fully Paid,1,1,1,1,0,1,0,0,94.29,9.15,0
35000.0,Crawford & Company,Verified,"744 Mathis Well Apt. 559
West Sethshire, MT 05113",INDIVIDUAL,12.79,6625.0,233.87,Fully Paid,1,1,1,0,0,1,0,0,96.71,36.17,1
100000.0,AGIA,Not Verified,"1244 Hunt Fall
Nguyenfurt, NY 22690",INDIVIDUAL,3.16,13500.0,428.67,Fully Paid,0,1,1,1,1,1,0,0,99.09,24.64,0
101004.0,duncan tire co,Not Verified,"Unit 3581 Box 1010
DPO AE 05113",INDIVIDUAL,14.91,12000.0,339.81,Fully Paid,1,1,1,1,1,1,0,0,85.44,39.31,0
80000.0,driver,Source Verified,"209 Cheryl Mews Apt. 400
South Roberthaven, ME 22690",INDIVIDUAL,28.21,12000.0,298.17,Charged Off,1,1,1,1,1,1,0,0,77.38,34.1,0
100000.0,Manager,Not Verified,"640 Sherman Crossroad Suite 827
South Donnabury, TX 29597",INDIVIDUAL,16.38,8250.0,248.45,Fully Paid,0,1,1,1,1,1,0,0,86.65,46.25,0
94000.0,Hartford Hospital,Source Verified,"1984 Meyer Park
Williamstad, LA 86630",INDIVIDUAL,19.05,13800.0,318.82,Charged Off,0,1,1,0,1,1,0,0,96.13,46.48,1
78000.0,Rail coordinator ,Verified,"830 Vincent Mountain Apt. 426
Port Brett, NY 48052",INDIVIDUAL,22.42,22850.0,592.62,Charged Off,1,1,1,1,1,1,0,0,70.93,10.45,0
140000.0,United States Army,Not Verified,"58778 Delgado Drives
Andersenmouth, TN 30723",INDIVIDUAL,9.21,20000.0,674.9,Charged Off,1,1,1,1,1,1,0,0,97.34,42.3,0
62000.0,credit analyzer,Source Verified,"41596 Rice Parks
Port Zacharyville, SC 93700",INDIVIDUAL,22.71,24475.0,598.97,Charged Off,1,1,1,1,1,1,0,0,76.8,36.38,0
75000.0,Java Software developer,Not Verified,"32526 Gardner Heights
Oliviaton, CT 00813",INDIVIDUAL,6.66,9000.0,302.6,Fully Paid,1,1,1,0,1,1,0,0,79.32,25.57,0
80000.0,Pepsico,Not Verified,"75978 Perry Roads Apt. 715
Daystad, KY 00813",INDIVIDUAL,24.21,6800.0,253.76,Fully Paid,1,1,1,1,1,1,0,0,80.92,5.33,0
155000.0,Sales Manager,Source Verified,"854 White Wall
Caldwellstad, NV 05113",INDIVIDUAL,16.24,26400.0,616.48,Fully Paid,1,1,1,1,1,1,0,0,97.41,27.11,0
51000.0,Teacher,Source Verified,"30870 Hall Port
West Edgar, AR 22690",INDIVIDUAL,31.5,7500.0,253.98,Fully Paid,0,1,1,1,1,1,0,0,75.28,10.41,0
27000.0,Dept Manager,Not Verified,"60080 Jones Groves
Lake Kelli, WY 22690",INDIVIDUAL,21.38,8000.0,285.78,Fully Paid,1,1,1,1,1,0,0,0,76.69,14.67,0
85000.0,Manager,Not Verified,"6155 Johnson Trail
Santiagotown, MI 70466",INDIVIDUAL,33.15,9100.0,283.03,Charged Off,1,1,1,1,1,1,0,0,91.93,10.37,0
270000.0,Sales Manager,Verified,"54799 Johnston Keys
Smithport, TX 30723",INDIVIDUAL,6.91,35000.0,1179.12,Fully Paid,1,1,0,1,1,1,1,1,98.04,42.9,1
80000.0,Sales Specialist,Source Verified,"Unit 4603 Box 4650
DPO AE 00813",INDIVIDUAL,12.03,12000.0,398.52,Fully Paid,1,0,1,1,1,0,0,0,73.14,46.97,1
75000.0,Law Enforcement,Verified,"9604 Amy Crossing Apt. 157
Patrickfort, CA 22690",INDIVIDUAL,36.27,7200.0,248.36,Charged Off,1,1,1,1,1,1,0,0,85.67,42.75,0
42000.0,dod,Verified,"72216 Choi View Suite 636
Hernandezside, WA 70466",INDIVIDUAL,13.34,14400.0,305.89,Fully Paid,1,1,1,1,1,1,0,0,97.43,38.95,0
50000.0,Bj's Wholesale Club,Verified,"93671 Guzman Viaduct Apt. 419
West Brian, AR 22690",INDIVIDUAL,22.54,8800.0,288.69,Fully Paid,1,1,1,1,1,1,0,0,96.58,44.53,1
55000.0,Vons Safeway ,Verified,"86115 Carrie Glen Suite 023
North Rebeccaport, AL 70466",INDIVIDUAL,19.37,16000.0,539.49,Charged Off,1,1,1,1,1,1,0,0,98.45,11.24,0
65000.0,Design Engineer,Verified,"087 Frank Tunnel Suite 708
Port Heather, UT 30723",INDIVIDUAL,26.27,6350.0,218.45,Fully Paid,1,1,1,1,1,1,0,0,97.06,35.11,0
75000.0,Wharehouse Mrg,Not Verified,"6039 Jennifer Junctions Apt. 972
New Christophershire, TX 05113",INDIVIDUAL,1.71,10500.0,233.52,Fully Paid,1,1,1,1,1,1,0,0,79.44,29.98,0
150000.0,Administrator,Source Verified,"7211 Heather Landing Suite 395
New Taylor, NJ 00813",INDIVIDUAL,17.61,10000.0,217.38,Fully Paid,1,1,0,1,1,1,0,0,76.24,14.52,0
110000.0,social security administration,Source Verified,"99856 Johnson Green Suite 519
Jeffport, MS 70466",INDIVIDUAL,6.65,35000.0,1327.45,Fully Paid,1,1,1,0,1,1,0,1,97.04,25.07,0
25000.0,Dominos Pizza,Not Verified,"2469 Hill Isle Apt. 472
New Michaelfurt, SD 00813",INDIVIDUAL,19.34,7500.0,255.17,Fully Paid,1,1,1,1,1,1,0,0,91.36,,0
68000.0,RECRUITING & RETENTION,Verified,"71835 Tara Mews
Richardberg, MS 22690",INDIVIDUAL,24.68,4000.0,144.59,Fully Paid,1,1,1,0,1,0,0,0,81.36,30.61,0
50000.0,Teacher,Verified,"85605 Matthew Mountains Apt. 533
Andrewburgh, IA 22690",INDIVIDUAL,28.5,13150.0,446.44,Fully Paid,1,1,1,1,1,0,0,0,91.39,46.39,0
130000.0,Site Manager,Source Verified,"13809 Brown Green Apt. 795
Wuhaven, NV 00813",INDIVIDUAL,25.81,35000.0,1115.77,Fully Paid,1,1,1,1,1,1,0,0,79.22,27.08,0
151000.0,Director of Finance,Not Verified,"952 Blackwell Terrace
Flemingmouth, NJ 30723",INDIVIDUAL,16.97,14000.0,486.01,Fully Paid,1,1,1,1,1,1,0,0,87.44,38.53,0
50000.0,maintenance technician,Not Verified,"40834 King Underpass Suite 335
Rothborough, MA 29597",INDIVIDUAL,33.94,10000.0,237.85,Fully Paid,1,1,1,1,1,1,0,0,77.0,29.45,0
90000.0,IOWA/Wiredrive,Verified,"3656 Michael Ranch Suite 299
Frenchshire, WI 48052",INDIVIDUAL,16.87,17800.0,594.2,Charged Off,1,1,1,1,1,1,0,0,86.85,,0
74000.0,Lovell ,Verified,"3815 Kristina Island
Lake Kristineton, NC 48052",INDIVIDUAL,11.51,12700.0,410.75,Fully Paid,1,1,1,1,0,1,0,0,97.69,47.03,0
37000.0,Residential counselor,Source Verified,"USS Edwards
FPO AE 00813",INDIVIDUAL,12.13,3000.0,107.11,Fully Paid,1,1,1,1,1,1,0,0,93.14,26.46,0
130000.0,Paraprofessional ,Verified,"119 Ricky Mount Suite 833
Lorichester, OR 05113",INDIVIDUAL,7.97,5000.0,172.04,Fully Paid,1,1,1,1,1,0,0,0,89.68,39.5,0
220000.0,Regional manager,Source Verified,"36668 Daniel Light Suite 595
East James, AR 70466",INDIVIDUAL,6.44,24000.0,803.93,Fully Paid,1,1,0,1,0,0,1,0,77.38,9.96,1
50000.0,Security Officer,Not Verified,"0345 Debra Radial
Lake Patrick, UT 70466",INDIVIDUAL,16.44,14400.0,377.68,Fully Paid,1,0,1,1,1,1,0,0,71.9,47.59,0
50000.0,purchasing manager,Not Verified,"654 Frost Keys Apt. 764
Kylemouth, ID 29597",INDIVIDUAL,8.55,9600.0,301.63,Fully Paid,1,1,1,1,1,1,0,0,91.32,9.76,0
39000.0,San Jose Day Nursery,Not Verified,"1275 Shaun Glen
North Charleshaven, OH 22690",INDIVIDUAL,15.72,15000.0,476.3,Fully Paid,1,1,1,1,1,1,0,0,87.28,26.67,0
70614.0,Director of Preservation Services,Verified,"1704 Harper Meadows
Barkermouth, OH 48052",INDIVIDUAL,23.1,33000.0,784.9,Fully Paid,1,1,1,0,1,1,0,0,76.38,4.38,0
24000.0,driver,Source Verified,"42902 Taylor Burg Apt. 630
South Jeffreyburgh, RI 00813",INDIVIDUAL,27.15,10800.0,358.67,Fully Paid,1,1,1,1,1,1,0,0,98.04,18.21,0
46000.0,Con-Way Frt,Source Verified,"7325 Cruz Orchard Apt. 454
East Kevinton, CO 70466",INDIVIDUAL,7.8,4000.0,128.53,Fully Paid,1,1,1,1,1,1,1,0,86.56,12.24,0
165000.0,VP OF R&D,Verified,"5980 Brown Vista Apt. 272
New Richardstad, SD 86630",INDIVIDUAL,12.3,30000.0,1015.6,Charged Off,1,1,1,1,1,1,0,0,87.16,23.97,0
50000.0,The Richardson,Not Verified,"906 Jackson Circles Suite 568
Brianburgh, NM 29597",INDIVIDUAL,13.63,7500.0,240.99,Fully Paid,1,1,1,1,1,1,0,0,78.96,35.16,0
88000.0,Sr purchasing Agent,Verified,"385 Kristi Summit Suite 758
North Donna, VT 29597",INDIVIDUAL,13.0,8400.0,269.75,Fully Paid,1,1,1,1,1,1,0,0,96.38,25.24,0
60000.0,Ccht,Source Verified,"5171 Villanueva Stravenue Apt. 590
West Andrewtown, OR 00813",INDIVIDUAL,13.16,6000.0,193.58,Fully Paid,1,1,1,1,1,1,1,0,96.74,3.88,0
59000.0,Wetseal,Verified,"943 Joshua Corners
New April, CA 05113",INDIVIDUAL,19.65,25000.0,876.46,Fully Paid,1,1,1,1,1,1,0,0,91.45,18.26,0
47000.0,President,Verified,"3400 Megan Lodge Apt. 423
North Amyberg, CA 30723",INDIVIDUAL,7.98,15000.0,507.8,Fully Paid,1,0,1,1,0,0,1,0,72.98,12.79,1
118500.0,Plumbing Foreman,Not Verified,"6170 Williams Port
Gonzalesfurt, WY 30723",INDIVIDUAL,3.63,10000.0,334.49,Fully Paid,1,1,0,1,1,0,0,0,72.53,21.28,0
105000.0,Director of Marketing and Sales,Source Verified,"92713 Zachary Extension Suite 961
Zacharyview, HI 05113",INDIVIDUAL,22.56,22800.0,721.54,Fully Paid,1,1,1,1,1,1,0,0,84.08,13.47,0
41000.0,Engineering Technition,Verified,"52775 Rachel Courts Apt. 925
East Jonathan, AZ 30723",INDIVIDUAL,28.75,9325.0,314.16,Fully Paid,1,1,1,1,1,1,0,0,74.26,12.42,0
68000.0,cnc programmer,Source Verified,"86498 Laurie Glen
Brownmouth, GA 29597",INDIVIDUAL,20.51,15000.0,481.69,Fully Paid,1,1,1,1,1,1,0,0,79.96,27.35,1
68000.0,ACO III,Not Verified,"27624 Strong Port
South Erica, ME 30723",INDIVIDUAL,27.48,14000.0,458.28,Charged Off,1,1,1,0,0,1,0,0,75.14,,0
40000.0,Uni-Select USA,Source Verified,"50306 Samantha Ramp Apt. 811
South Matthew, PA 30723",INDIVIDUAL,31.89,12625.0,433.52,Fully Paid,0,1,1,1,1,1,0,0,79.3,,0
42000.0,Financial Aid Officer,Source Verified,"30535 Rivera Grove
North Michaelstad, MA 22690",INDIVIDUAL,18.17,10000.0,252.64,Fully Paid,1,1,1,1,1,0,0,0,98.29,47.1,1
160000.0,Director Emergency services,Source Verified,"28841 Bridges Tunnel Apt. 722
South Larry, AR 00813",INDIVIDUAL,14.92,35000.0,856.54,Fully Paid,1,1,1,1,1,1,0,0,92.6,28.06,0
163000.0,AVP,Source Verified,"6568 Rachel Hills
Morganview, WY 70466",INDIVIDUAL,2.78,22400.0,698.74,Fully Paid,0,1,1,0,1,1,0,0,74.15,43.88,1
65000.0,PLANNED PARENTHOOD,Not Verified,"00680 Robinson Spur Apt. 643
Malonemouth, SD 11650",INDIVIDUAL,19.57,15000.0,506.21,Charged Off,1,0,1,1,0,1,0,0,90.07,22.21,0
150000.0,COO,Source Verified,"3317 Osborn Ville Apt. 332
Loriborough, MA 30723",INDIVIDUAL,20.27,30000.0,803.19,Charged Off,1,1,1,1,1,1,0,0,70.92,3.01,0
35000.0,Henry Ford Medical Center,Not Verified,"0109 Steven Lane
Jeremystad, MD 22690",INDIVIDUAL,13.27,12250.0,416.78,Charged Off,1,1,1,1,1,1,0,0,99.51,39.94,1
32500.0,Parent School Partnership Coordinator,Source Verified,"424 Nicholas Fields
Walkerchester, KY 00813",INDIVIDUAL,8.6,8500.0,287.76,Fully Paid,1,1,1,1,1,1,0,1,85.95,10.8,0
33000.0,Social Worker,Source Verified,"2544 Daniel Forest Apt. 759
Lake Jaclyn, NV 29597",INDIVIDUAL,24.62,7500.0,264.42,Fully Paid,1,1,1,1,1,1,0,0,85.16,1.08,0
58000.0,Scotch Plains-Fanwood BOE,Verified,"285 Brewer Canyon
Nguyenstad, VA 30723",INDIVIDUAL,20.56,7000.0,252.26,Fully Paid,1,1,1,1,1,1,0,0,77.21,17.89,0
52000.0,Registered Nurse,Source Verified,"6793 Johnson Turnpike
Port Ericabury, WA 48052",INDIVIDUAL,27.99,20725.0,572.29,Fully Paid,1,1,1,1,1,1,0,0,83.74,10.04,1
